resource_id,capacity,before_load,after_load,before_normalized_load,after_normalized_load
lane:1068,,13008.0,24544.99999999999,0.6581739489499746,1.2419187866679826
lane:1069,,19475.0,28963.999999999996,0.9853888111777949,1.4655097061336917
lane:107,,0.0,2823.6666666666674,0.0,0.1428708364482174
lane:1070,,26603.000000000004,33551.0,1.3460487057131132,1.6976010271541049
lane:1071,,26603.000000000004,33551.0,1.3460487057131132,1.6976010271541049
lane:1072,,18236.666666666664,38555.49999999999,0.9227320814640505,1.9508168579905243
lane:1073,,18236.666666666664,38555.49999999999,0.9227320814640505,1.9508168579905243
lane:1074,,18236.666666666664,38555.49999999999,0.9227320814640505,1.9508168579905243
lane:1075,,0.0,0.0,0.0,0.0
lane:1076,,0.0,801.0,0.0,0.040528700269751666
lane:1077,,0.0,1732.0,0.0,0.08763509221873893
lane:1078,,0.0,0.0,0.0,0.0
lane:1079,,0.0,1419.0,0.0,0.07179803456027167
lane:108,,0.0,2467.6666666666665,0.0,0.12485808077277218
lane:1080,,0.0,2911.0,0.0,0.14728969598657565
lane:1081,,0.0,4675.999999999999,0.0,0.23659450993927433
lane:1082,,0.0,6774.0,0.0,0.3427483341164766
lane:1083,,0.0,9263.000000000004,0.0,0.46868583095968763
lane:1084,,566.0,11849.999999999996,0.02863825761882577,0.5995818953764758
lane:1085,,2189.9999999999995,14859.999999999987,0.11080880598096894,0.7518807565649304
lane:1086,,2189.9999999999995,14859.999999999987,0.11080880598096894,0.7518807565649304
lane:1087,,6019.999999999999,18892.0,0.3045977223769101,0.9558903938778383
lane:1088,,10714.999999999998,23060.00000000002,0.5421535872539188,1.166781308639793
lane:1089,,16612.0,27867.00000000002,0.8405278013497062,1.4100041078866048
lane:109,,0.0,2176.999999999999,0.0,0.11015103681304536
lane:1090,,23112.999999999993,32547.000000000025,1.1694629829397876,1.6468010083390867
lane:1091,,23112.999999999993,32547.000000000025,1.1694629829397876,1.6468010083390867
lane:1092,,0.0,0.0,0.0,0.0
lane:1093,,0.0,0.0,0.0,0.0
lane:1094,,0.0,0.0,0.0,0.0
lane:1095,,0.0,925.1666666666666,0.0,0.04681123911722669
lane:1096,,0.0,925.1666666666666,0.0,0.04681123911722669
lane:1097,,0.0,925.1666666666666,0.0,0.04681123911722669
lane:1098,,0.0,925.1666666666666,0.0,0.04681123911722669
lane:1099,,0.0,925.1666666666666,0.0,0.04681123911722669
lane:11,,0.0,0.0,0.0,0.0
lane:110,,0.0,489.0,0.0,0.02474224023958622
lane:1100,,0.0,9516.500000000002,0.0,0.481512329734197
lane:1101,,0.0,9516.500000000002,0.0,0.481512329734197
lane:1102,,0.0,9516.500000000002,0.0,0.481512329734197
lane:1103,,0.0,9516.500000000002,0.0,0.481512329734197
lane:1104,,0.0,9516.500000000002,0.0,0.481512329734197
lane:1105,,0.0,9516.500000000002,0.0,0.481512329734197
lane:1106,,0.0,9516.500000000002,0.0,0.481512329734197
lane:1107,,0.0,9516.500000000002,0.0,0.481512329734197
lane:1108,,0.0,9516.500000000002,0.0,0.481512329734197
lane:1109,,66314.33333333331,92876.33333333334,3.3553479890824813,4.699322192035222
lane:111,,0.0,265.0000000000001,0.0,0.01340837149998027
lane:1110,,66314.33333333331,92876.33333333334,3.3553479890824813,4.699322192035222
lane:1111,,66314.33333333331,92876.33333333334,3.3553479890824813,4.699322192035222
lane:1112,,0.0,0.0,0.0,0.0
lane:1113,,0.0,0.0,0.0,0.0
lane:1114,,0.0,0.0,0.0,0.0
lane:1115,,0.0,0.0,0.0,0.0
lane:1116,,0.0,1123.9999999999998,0.0,0.05687173421123703
lane:1117,,0.0,2460.0,0.0,0.1244701656224583
lane:1118,,0.0,3941.0000000000005,0.0,0.19940525313744237
lane:1119,,0.0,5711.999999999998,0.0,0.28901365285995184
lane:112,,0.0,114.00000000000001,0.0,0.005768129626406605
lane:1120,,0.0,0.0,0.0,0.0
lane:1121,,2958.0,3549.0,0.14966778451676083,0.17957098284313192
lane:1122,,6907.999999999999,7492.999999999999,0.3495284163089194,0.37912802886547964
lane:1123,,11498.999999999998,11555.999999999998,0.5818221278425397,0.584706192655743
lane:1124,,17366.0,15930.000000000005,0.8786784130892726,0.8060202188478705
lane:1125,,17366.0,15930.000000000005,0.8786784130892726,0.8060202188478705
lane:1126,,0.0,0.0,0.0,0.0
lane:1127,,0.0,810.9999999999999,0.0,0.04103467655276978
lane:1128,,0.0,0.0,0.0,0.0
lane:1129,,0.0,1095.0,0.0,0.055404402990484485
lane:113,,0.0,9.999999999999998,0.0,0.000505976283018123
lane:1130,,0.0,2416.0,0.0,0.12224386997717855
