sku,handling_unit_id,from_rack,to_rack,from,to
127465,SHELF_149,G5_8,G5_9,Z01/A04/B-G5_8/L01/S02,Z01/A04/B-G5_9/L02/S01
127468,SHELF_161,G3_13,G8_7,Z04/A02/B-G3_13/L03/S01,Z06/A02/B-G8_7/L01/S04
127570,SHELF_142,G13_9,G31_12,Z10/A01/B-G13_9/L02/S01,Z18/A02/B-G31_12/L01/S02
127626,SHELF_115,G25_14,G16_7,Z16/A02/B-G25_14/L02/S01,Z13/A01/B-G16_7/L01/S02
127627,SHELF_199,G5_10,G2_9,Z01/A04/B-G5_10/L02/S02,Z01/A01/B-G2_9/L01/S02
127717,SHELF_033,G3_15,G10_13,Z04/A02/B-G3_15/L03/S02,Z09/A01/B-G10_13/L02/S02
129517,SHELF_302,G4_13,G30_2,Z04/A03/B-G4_13/L01/S04,Z21/A06/B-G30_2/L01/S02
129518,SHELF_245,G13_7,G13_1,Z10/A01/B-G13_7/L02/S04,Z12/A01/B-G13_1/L01/S01
129530,SHELF_013,G20_15,G17_14,Z14/A02/B-G20_15/L02/S03,Z13/A02/B-G17_14/L01/S04
129531,SHELF_312,G2_15,G33_4,Z04/A01/B-G2_15/L01/S01,Z19/A04/B-G33_4/L01/S01
129578,SHELF_117,G21_8,G19_7,Z15/A01/B-G21_8/L01/S02,Z14/A01/B-G19_7/L01/S01
129717,SHELF_208,G10_8,G25_5,Z09/A01/B-G10_8/L02/S02,Z16/A02/B-G25_5/L02/S01
129719,SHELF_018,G25_13,G21_14,Z16/A02/B-G25_13/L02/S01,Z15/A01/B-G21_14/L01/S04
129726,SHELF_054,G13_9,G25_13,Z10/A01/B-G13_9/L03/S04,Z16/A02/B-G25_13/L01/S04
129752,SHELF_307,G17_8,G4_1,Z13/A02/B-G17_8/L02/S03,Z05/A03/B-G4_1/L01/S01
129782,SHELF_145,G4_8,G4_10,Z01/A03/B-G4_8/L02/S01,Z01/A03/B-G4_10/L01/S02
129854,SHELF_324,G13_7,G0_1,Z10/A01/B-G13_7/L01/S01,Z03/A01/B-G0_1/L01/S02
130011,SHELF_045,G17_12,G11_12,Z13/A02/B-G17_12/L03/S02,Z09/A02/B-G11_12/L01/S03
130718,SHELF_263,G4_8,G5_4,Z01/A03/B-G4_8/L03/S03,Z01/A04/B-G5_4/L01/S03
131140,SHELF_274,G10_10,G35_10,Z09/A01/B-G10_10/L03/S03,Z20/A01/B-G35_10/L01/S01
131216,SHELF_172,G10_14,G21_5,Z09/A01/B-G10_14/L02/S04,Z15/A01/B-G21_5/L01/S01
131218,SHELF_261,G13_7,G21_1,Z10/A01/B-G13_7/L01/S02,Z15/A01/B-G21_1/L01/S02
131530,SHELF_183,G32_15,G24_6,Z18/A03/B-G32_15/L01/S03,Z16/A01/B-G24_6/L01/S03
131531,SHELF_128,G24_12,G21_7,Z16/A01/B-G24_12/L03/S03,Z15/A01/B-G21_7/L01/S03
131532,SHELF_079,G14_8,G14_9,Z10/A02/B-G14_8/L01/S04,Z10/A02/B-G14_9/L01/S01
131589,SHELF_120,G14_12,G20_7,Z10/A02/B-G14_12/L03/S03,Z14/A02/B-G20_7/L02/S01
131590,SHELF_027,G22_13,G8_15,Z15/A02/B-G22_13/L03/S04,Z06/A02/B-G8_15/L01/S02
131591,SHELF_061,G5_12,G17_10,Z04/A04/B-G5_12/L01/S03,Z13/A02/B-G17_10/L01/S04
131642,SHELF_094,G13_10,G10_9,Z10/A01/B-G13_10/L01/S02,Z09/A01/B-G10_9/L01/S02
131653,SHELF_019,G20_14,G10_14,Z14/A02/B-G20_14/L01/S01,Z09/A01/B-G10_14/L02/S02
131656,SHELF_263,G4_7,G5_4,Z01/A03/B-G4_7/L01/S03,Z01/A04/B-G5_4/L01/S04
131663,SHELF_101,G25_14,G28_12,Z16/A02/B-G25_14/L01/S01,Z17/A02/B-G28_12/L01/S02
131887,SHELF_188,G21_8,G25_6,Z15/A01/B-G21_8/L01/S03,Z16/A02/B-G25_6/L01/S03
131888,SHELF_323,G28_12,G36_5,Z17/A02/B-G28_12/L01/S04,Z20/A02/B-G36_5/L01/S02
131889,SHELF_062,G7_13,G19_10,Z06/A01/B-G7_13/L01/S03,Z14/A01/B-G19_10/L01/S04
131891,SHELF_080,G21_14,G17_9,Z15/A01/B-G21_14/L03/S02,Z13/A02/B-G17_9/L01/S01
131970,SHELF_204,G2_14,G24_5,Z04/A01/B-G2_14/L03/S01,Z16/A01/B-G24_5/L01/S01
131976,SHELF_011,G27_15,G14_14,Z17/A01/B-G27_15/L01/S01,Z10/A02/B-G14_14/L02/S01
131980,SHELF_031,G24_12,G21_13,Z16/A01/B-G24_12/L01/S02,Z15/A01/B-G21_13/L01/S04
131990,SHELF_276,G17_9,G0_7,Z13/A02/B-G17_9/L01/S02,Z03/A01/B-G0_7/L01/S02
132276,SHELF_056,G25_14,G4_15,Z16/A02/B-G25_14/L01/S03,Z04/A03/B-G4_15/L01/S01
132277,SHELF_075,G10_14,G5_13,Z09/A01/B-G10_14/L01/S02,Z04/A04/B-G5_13/L01/S04
132278,SHELF_206,G3_10,G3_8,Z01/A02/B-G3_10/L03/S04,Z01/A02/B-G3_8/L02/S03
132279,SHELF_027,G22_15,G8_15,Z15/A02/B-G22_15/L01/S03,Z06/A02/B-G8_15/L02/S03
132280,SHELF_277,G5_15,G26_2,Z04/A04/B-G5_15/L02/S02,Z21/A02/B-G26_2/L01/S01
132315,SHELF_150,G3_14,G7_8,Z04/A02/B-G3_14/L02/S03,Z06/A01/B-G7_8/L01/S01
132414,SHELF_140,G28_14,G20_6,Z17/A02/B-G28_14/L02/S02,Z14/A02/B-G20_6/L02/S01
132418,SHELF_194,G5_12,G36_15,Z04/A04/B-G5_12/L02/S02,Z20/A02/B-G36_15/L01/S04
132437,SHELF_061,G13_15,G17_10,Z10/A01/B-G13_15/L01/S02,Z13/A02/B-G17_10/L01/S01
132450,SHELF_236,G31_15,G36_13,Z18/A02/B-G31_15/L02/S03,Z20/A02/B-G36_13/L01/S01
132452,SHELF_137,G11_10,G22_7,Z09/A02/B-G11_10/L02/S01,Z15/A02/B-G22_7/L01/S04
132494,SHELF_074,G32_15,G2_15,Z18/A03/B-G32_15/L02/S04,Z04/A01/B-G2_15/L02/S02
132495,SHELF_210,G31_14,G30_8,Z18/A02/B-G31_14/L02/S02,Z19/A01/B-G30_8/L01/S03
132591,SHELF_129,G13_7,G2_12,Z10/A01/B-G13_7/L01/S03,Z04/A01/B-G2_12/L02/S01
132597,SHELF_324,G0_15,G0_1,Z03/A01/B-G0_15/L03/S03,Z03/A01/B-G0_1/L01/S03
132607,SHELF_131,G22_9,G10_7,Z15/A02/B-G22_9/L02/S01,Z09/A01/B-G10_7/L01/S04
132610,SHELF_153,G28_14,G14_5,Z17/A02/B-G28_14/L02/S04,Z10/A02/B-G14_5/L01/S04
132613,SHELF_133,G22_13,G14_6,Z15/A02/B-G22_13/L01/S01,Z10/A02/B-G14_6/L01/S03
132625,SHELF_098,G13_7,G17_8,Z10/A01/B-G13_7/L01/S04,Z13/A02/B-G17_8/L01/S03
132636,SHELF_193,G13_7,G35_14,Z10/A01/B-G13_7/L03/S01,Z20/A01/B-G35_14/L01/S01
133206,SHELF_242,G2_9,G5_5,Z01/A01/B-G2_9/L02/S03,Z01/A04/B-G5_5/L01/S01
133300,SHELF_048,G14_15,G7_14,Z10/A02/B-G14_15/L01/S01,Z06/A01/B-G7_14/L01/S03
133303,SHELF_249,G13_7,G22_2,Z10/A01/B-G13_7/L03/S02,Z15/A02/B-G22_2/L01/S02
133306,SHELF_213,G25_13,G35_13,Z16/A02/B-G25_13/L01/S03,Z20/A01/B-G35_13/L01/S02
133307,SHELF_256,G30_13,G32_8,Z18/A01/B-G30_13/L03/S02,Z19/A03/B-G32_8/L01/S03
133308,SHELF_196,G24_12,G0_11,Z16/A01/B-G24_12/L02/S04,Z03/A01/B-G0_11/L01/S02
133309,SHELF_107,G11_13,G4_12,Z09/A02/B-G11_13/L01/S04,Z04/A03/B-G4_12/L01/S01
133910,SHELF_298,G14_10,G0_5,Z10/A02/B-G14_10/L01/S03,Z03/A01/B-G0_5/L01/S01
133947,SHELF_320,G21_9,G0_2,Z15/A01/B-G21_9/L02/S03,Z03/A01/B-G0_2/L01/S01
134027,SHELF_073,G11_15,G21_10,Z09/A02/B-G11_15/L01/S04,Z15/A01/B-G21_10/L01/S04
134028,SHELF_042,G8_14,G20_12,Z06/A02/B-G8_14/L02/S01,Z14/A02/B-G20_12/L01/S02
134029,SHELF_044,G13_15,G27_15,Z10/A01/B-G13_15/L02/S04,Z17/A01/B-G27_15/L01/S01
134100,SHELF_064,G11_12,G28_14,Z09/A02/B-G11_12/L03/S02,Z17/A02/B-G28_14/L01/S02
134101,SHELF_258,G4_8,G4_5,Z01/A03/B-G4_8/L01/S04,Z01/A03/B-G4_5/L01/S03
134122,SHELF_264,G27_12,G10_1,Z17/A01/B-G27_12/L03/S03,Z11/A01/B-G10_1/L01/S04
134412,SHELF_092,G13_7,G2_14,Z10/A01/B-G13_7/L03/S03,Z04/A01/B-G2_14/L01/S02
134413,SHELF_152,G21_8,G13_5,Z15/A01/B-G21_8/L02/S01,Z10/A01/B-G13_5/L01/S02
134484,SHELF_198,G22_9,G21_4,Z15/A02/B-G22_9/L01/S04,Z15/A01/B-G21_4/L01/S02
134499,SHELF_107,G19_8,G4_12,Z14/A01/B-G19_8/L02/S03,Z04/A03/B-G4_12/L01/S02
134500,SHELF_125,G5_13,G33_15,Z04/A04/B-G5_13/L03/S02,Z18/A04/B-G33_15/L02/S03
134546,SHELF_047,G24_13,G5_15,Z16/A01/B-G24_13/L02/S02,Z04/A04/B-G5_15/L02/S01
134553,SHELF_241,G5_7,G2_7,Z01/A04/B-G5_7/L03/S04,Z01/A01/B-G2_7/L01/S03
134598,SHELF_109,G19_13,G11_8,Z14/A01/B-G19_13/L02/S02,Z09/A02/B-G11_8/L01/S02
134599,SHELF_085,G24_14,G20_9,Z16/A01/B-G24_14/L01/S02,Z14/A02/B-G20_9/L01/S02
134611,SHELF_149,G4_10,G5_9,Z01/A03/B-G4_10/L03/S03,Z01/A04/B-G5_9/L02/S04
134639,SHELF_120,G19_9,G20_7,Z14/A01/B-G19_9/L02/S03,Z14/A02/B-G20_7/L01/S01
134642,SHELF_113,G13_7,G13_7,Z10/A01/B-G13_7/L03/S04,Z10/A01/B-G13_7/L01/S04
134659,SHELF_195,G3_9,G4_8,Z01/A02/B-G3_9/L03/S04,Z01/A03/B-G4_8/L01/S02
134660,SHELF_070,G20_10,G30_15,Z14/A02/B-G20_10/L01/S01,Z18/A01/B-G30_15/L01/S03
134669,SHELF_023,G5_15,G17_13,Z04/A04/B-G5_15/L01/S02,Z13/A02/B-G17_13/L02/S02
134677,SHELF_280,G4_7,G3_4,Z01/A03/B-G4_7/L01/S01,Z01/A02/B-G3_4/L01/S02
134679,SHELF_120,G20_13,G20_7,Z14/A02/B-G20_13/L01/S04,Z14/A02/B-G20_7/L01/S02
134680,SHELF_290,G20_10,G5_2,Z14/A02/B-G20_10/L01/S02,Z05/A04/B-G5_2/L01/S01
134683,SHELF_032,G14_13,G7_15,Z10/A02/B-G14_13/L03/S03,Z06/A01/B-G7_15/L01/S04
134686,SHELF_159,G14_7,G28_9,Z10/A02/B-G14_7/L02/S01,Z17/A02/B-G28_9/L01/S01
134698,SHELF_180,G20_12,G17_4,Z14/A02/B-G20_12/L02/S04,Z13/A02/B-G17_4/L01/S04
134810,SHELF_093,G14_7,G5_12,Z10/A02/B-G14_7/L02/S02,Z04/A04/B-G5_12/L01/S02
134817,SHELF_130,G3_9,G5_10,Z01/A02/B-G3_9/L03/S01,Z01/A04/B-G5_10/L01/S01
134885,SHELF_008,G17_8,G21_15,Z13/A02/B-G17_8/L01/S03,Z15/A01/B-G21_15/L02/S04
134916,SHELF_270,G28_15,G30_5,Z17/A02/B-G28_15/L01/S01,Z19/A01/B-G30_5/L01/S03
135012,SHELF_187,G13_10,G20_4,Z10/A01/B-G13_10/L03/S01,Z14/A02/B-G20_4/L01/S02
135013,SHELF_058,G13_9,G7_13,Z10/A01/B-G13_9/L02/S02,Z06/A01/B-G7_13/L01/S02
135025,SHELF_138,G14_9,G28_10,Z10/A02/B-G14_9/L01/S04,Z17/A02/B-G28_10/L01/S01
135026,SHELF_161,G22_10,G8_7,Z15/A02/B-G22_10/L02/S04,Z06/A02/B-G8_7/L02/S02
135075,SHELF_033,G13_15,G10_13,Z10/A01/B-G13_15/L02/S01,Z09/A01/B-G10_13/L01/S04
135095,SHELF_142,G10_8,G31_12,Z09/A01/B-G10_8/L02/S03,Z18/A02/B-G31_12/L01/S04
135096,SHELF_181,G7_13,G19_4,Z06/A01/B-G7_13/L02/S04,Z14/A01/B-G19_4/L01/S02
135156,SHELF_255,G30_13,G31_7,Z18/A01/B-G30_13/L02/S03,Z19/A02/B-G31_7/L01/S01
135157,SHELF_207,G21_12,G8_5,Z15/A01/B-G21_12/L03/S03,Z06/A02/B-G8_5/L02/S01
135158,SHELF_084,G27_15,G3_14,Z17/A01/B-G27_15/L03/S02,Z04/A02/B-G3_14/L02/S02
135160,SHELF_045,G2_13,G11_12,Z04/A01/B-G2_13/L02/S04,Z09/A02/B-G11_12/L02/S02
135161,SHELF_056,G14_10,G4_15,Z10/A02/B-G14_10/L02/S02,Z04/A03/B-G4_15/L01/S03
135181,SHELF_132,G32_15,G13_6,Z18/A03/B-G32_15/L01/S01,Z10/A01/B-G13_6/L01/S03
135185,SHELF_204,G14_7,G24_5,Z10/A02/B-G14_7/L02/S03,Z16/A01/B-G24_5/L01/S04
135193,SHELF_231,G2_13,G27_5,Z04/A01/B-G2_13/L01/S01,Z17/A01/B-G27_5/L01/S04
135194,SHELF_147,G10_8,G11_6,Z09/A01/B-G10_8/L02/S04,Z09/A02/B-G11_6/L02/S02
135368,SHELF_066,G20_12,G8_12,Z14/A02/B-G20_12/L02/S01,Z06/A02/B-G8_12/L01/S01
135420,SHELF_185,G3_9,G3_9,Z01/A02/B-G3_9/L01/S02,Z01/A02/B-G3_9/L02/S02
135531,SHELF_122,G21_10,G30_12,Z15/A01/B-G21_10/L01/S03,Z18/A01/B-G30_12/L01/S04
135545,SHELF_113,G17_8,G13_7,Z13/A02/B-G17_8/L01/S04,Z10/A01/B-G13_7/L02/S01
135742,SHELF_176,G21_9,G10_5,Z15/A01/B-G21_9/L03/S02,Z09/A01/B-G10_5/L01/S02
135744,SHELF_060,G25_13,G14_10,Z16/A02/B-G25_13/L01/S04,Z10/A02/B-G14_10/L01/S03
135887,SHELF_265,G14_7,G22_1,Z10/A02/B-G14_7/L02/S04,Z15/A02/B-G22_1/L01/S01
136197,SHELF_264,G19_12,G10_1,Z14/A01/B-G19_12/L02/S03,Z11/A01/B-G10_1/L01/S01
136877,SHELF_173,G3_8,G2_10,Z01/A02/B-G3_8/L03/S01,Z01/A01/B-G2_10/L02/S01
136918,SHELF_237,G3_8,G4_6,Z01/A02/B-G3_8/L03/S02,Z01/A03/B-G4_6/L01/S02
136921,SHELF_180,G19_9,G17_4,Z14/A01/B-G19_9/L02/S01,Z13/A02/B-G17_4/L01/S01
